time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/exploration_rate,train/learning_rate,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
2,7.911099999999999,143248,92.17,59019,1206,0.05,,,,,
2,7.732299999999999,143288,93.24,59030,1207,0.05,0.0001,22370,0.3479867249727249,,
2,7.732299999999999,143288,93.24,59030,1208,,,,,,
2,7.7327999999999975,143336,93.29,59102,1209,0.05,0.0001,22380,0.3052820175886154,,
,,143360,,,,0.05,,,,170.2,4.734000000000001
2,7.495199999999999,143432,92.47,59274,1210,0.05,0.0001,22395,0.26232617199420927,,
2,7.517199999999998,143552,92.8,59296,1211,0.05,0.0001,22410,0.24338099658489226,,
2,7.5941,143768,92.16,59320,1212,0.05,0.0001,22445,0.31574903428554535,,
2,7.636899999999998,143912,91.34,59338,1213,0.05,0.0001,22470,0.32427799999713897,,
2,7.8496999999999995,144008,90.97,59351,1214,0.05,0.0001,22485,0.23577719628810884,,
2,8.081199999999999,144072,90.01,59381,1215,0.05,0.0001,22495,0.2677877902984619,,
2,8.1051,144096,90.75,59389,1216,0.05,,,,,
2,8.0796,144232,90.85,59406,1217,0.05,0.0001,22520,0.2553900688886642,,
,,144384,,,,0.05,0.0001,22540,0.26500652730464935,104.0,-5.1419999999999995
2,7.609700000000001,144496,90.47,59627,1218,0.05,0.0001,22560,0.37721845507621765,,
2,7.7652,144688,90.43,59646,1219,0.05,0.0001,22590,0.26475256979465484,,
2,7.369800000000001,144824,91.25,59664,1220,0.05,0.0001,22610,0.2908759117126465,,
2,7.322099999999999,144952,91.39,59678,1221,0.05,0.0001,22630,0.30828706324100497,,
2,7.416999999999999,145016,91.71,59689,1222,0.05,0.0001,22640,0.27568029165267943,,
2,8.238,145272,92.96,59741,1223,0.05,0.0001,22680,0.2639026418328285,,
2,8.238,145272,92.96,59741,1224,,,,,,
2,8.1954,145360,93.1,59759,1225,0.05,0.0001,22695,0.23062754273414612,,
2,8.2502,145392,93.07,59770,1226,0.05,0.0001,22700,0.2914698481559753,,
,,145408,,,,0.05,,,,48.2,11.03
2,8.3386,145600,92.9,60031,1227,0.05,0.0001,22730,0.2319803774356842,,
2,8.3332,145704,94.15,60050,1228,0.05,0.0001,22750,0.26449471414089204,,
2,8.0891,145712,93.36,60117,1229,0.05,,,,,
2,8.3626,145808,93.73,60134,1230,0.05,0.0001,22765,0.2747050702571869,,
2,8.3626,145808,93.73,60134,1231,,,,,,
2,8.313,146024,94.17,60153,1232,0.05,0.0001,22800,0.2718560457229614,,
2,8.0624,146032,92.97,60237,1233,0.05,,,,,
2,7.7924,146040,92.25,60305,1234,0.05,,,,,
2,8.0231,146216,91.08,60324,1235,0.05,0.0001,22830,0.3457331657409668,,
2,8.062899999999999,146224,90.32,60331,1236,0.05,,,,,
2,8.0759,146368,93.06,60350,1237,0.05,0.0001,22850,0.2454922914505005,,
,,146432,,,,0.05,0.0001,22860,0.33625041246414183,182.4,9.591999999999999
2,8.009,146504,92.74,60594,1238,0.05,0.0001,22875,0.22299971729516982,,
2,8.067799999999998,146640,93.18,60609,1239,0.05,0.0001,22895,0.2969191163778305,,
2,7.777299999999999,146752,92.83,60643,1240,0.05,0.0001,22910,0.259248161315918,,
2,7.439099999999999,146824,93.66,60671,1241,0.05,0.0001,22925,0.3739591121673584,,
2,6.889099999999998,146920,92.86,60702,1242,0.05,0.0001,22940,0.3636751532554626,,
2,6.889099999999998,146920,92.86,60702,1243,,,,,,
2,7.102399999999998,146936,92.81,60727,1244,0.05,,,,,
2,6.7505999999999995,146944,91.67,60794,1245,0.05,,,,,
2,6.300399999999999,147056,92.1,60809,1246,0.05,0.0001,22960,0.2962450057268143,,
2,6.0027,147384,92.18,60834,1247,0.05,0.0001,23010,0.2700620949268341,,
,,147456,,,,0.05,0.0001,23020,0.2433569073677063,169.4,11.196000000000002
2,6.2588,147656,92.22,61025,1248,0.05,0.0001,23055,0.22415340840816497,,
2,6.3726,147736,92.95,61038,1249,0.05,0.0001,23065,0.28877024352550507,,
2,7.0013,147760,93.72,61047,1250,0.05,0.0001,23070,0.24442631006240845,,
2,7.0169,147936,94.48,61070,1251,0.05,0.0001,23095,0.18003011047840117,,
2,6.906100000000001,147944,94.39,61077,1252,0.05,0.0001,23100,0.3181212246417999,,
2,6.899899999999999,148048,95.79,61093,1253,0.05,0.0001,23115,0.23337232172489167,,
2,6.625500000000001,148232,96.27,61131,1254,0.05,0.0001,23145,0.23066211342811585,,
2,6.625500000000001,148232,96.27,61131,1255,,,,,,
2,6.910399999999998,148384,96.04,61150,1256,0.05,0.0001,23165,0.24344943463802338,,
2,7.0804,148424,96.58,61160,1257,0.05,0.0001,23175,0.24737575352191926,,
,,148480,,,,0.05,0.0001,23180,0.2057098388671875,60.0,6.0200000000000005
2,6.7236,148504,97.08,61448,1258,0.05,0.0001,23185,0.2645560264587402,,
2,6.765100000000001,148600,96.88,61463,1259,0.05,0.0001,23200,0.2995680123567581,,
2,6.994400000000001,148640,97.21,61474,1260,0.05,0.0001,23205,0.2841138929128647,,
2,6.448,148720,97.01,61489,1261,0.05,0.0001,23220,0.30865673422813417,,
2,6.521700000000001,148744,95.45,61498,1262,0.05,0.0001,23225,0.22537491619586944,,
2,6.3,148752,94.54,61583,1263,0.05,,,,,
2,6.088100000000001,149000,94.41,61613,1264,0.05,0.0001,23265,0.26878710091114044,,
2,6.0649,149072,94.38,61627,1265,0.05,0.0001,23275,0.2169930249452591,,
2,6.057799999999999,149080,95.43,61634,1266,0.05,,,,,
2,6.365,149096,95.71,61642,1267,0.05,0.0001,23280,0.26182419061660767,,
2,6.4752,149440,96.04,61672,1268,0.05,0.0001,23330,0.2900333195924759,,
2,6.4474,149448,94.27,61739,1269,0.05,0.0001,23335,0.2554065823554993,,
2,6.247000000000002,149456,93.45,61807,1270,0.05,,,,,
2,5.893900000000001,149488,93.9,61817,1271,0.05,0.0001,23340,0.2531857490539551,,
,,149504,,,,0.05,,,,70.6,-15.514
2,5.4276,149592,94.22,62038,1272,0.05,0.0001,23355,0.2441689431667328,,
2,5.1201,149600,94.49,62046,1273,0.05,,,,,
2,5.1012,149672,94.05,62062,1274,0.05,0.0001,23370,0.28664741218090056,,
2,4.937499999999999,149688,93.97,62070,1275,0.05,,,,,
2,4.6833,149704,94.07,62130,1276,0.05,0.0001,23375,0.2526815116405487,,
2,4.5772,149728,94.34,62157,1277,0.05,,,,,
2,4.6666,149856,92.15,62238,1278,0.05,0.0001,23395,0.278519406914711,,
2,4.4568,149920,90.36,62256,1279,0.05,0.0001,23405,0.27158894538879397,,
2,4.5023,150216,89.81,62292,1280,0.05,0.0001,23455,0.22036083936691284,,
2,4.3660000000000005,150440,89.41,62317,1281,0.05,0.0001,23490,0.2549197882413864,,
2,4.338100000000001,150464,88.91,62326,1282,0.05,,,,,
,,150528,,,,0.05,0.0001,23500,0.18393164575099946,260.0,3.5799999999999996
2,4.4067,150560,89.78,62596,1283,0.05,0.0001,23505,0.30501386523246765,,
2,4.4067,150568,89.78,62663,1284,0.05,0.0001,23510,0.24046792089939117,,
2,4.343500000000001,150584,89.42,62671,1285,0.05,,,,,
2,4.7751,150704,89.97,62689,1286,0.05,0.0001,23530,0.20214553624391557,,
2,4.899400000000001,150952,91.08,62722,1287,0.05,0.0001,23570,0.2968822240829468,,
2,4.899400000000001,150952,91.08,62722,1288,,,,,,
2,4.8619,151088,90.98,62745,1289,0.05,0.0001,23590,0.20591009706258773,,
2,5.1458,151096,91.76,62753,1290,0.05,,,,,
2,5.210800000000001,151208,91.53,62788,1291,0.05,0.0001,23610,0.2952651709318161,,
2,5.527400000000001,151216,91.25,62855,1292,0.05,,,,,
2,5.761100000000002,151248,90.96,62865,1293,0.05,0.0001,23615,0.24368094503879548,,
2,5.6272,151272,91.63,62875,1294,0.05,0.0001,23620,0.3584027588367462,,
2,5.733300000000001,151528,91.67,62914,1295,0.05,0.0001,23660,0.4082516670227051,,
,,151552,,,,0.05,,,,85.2,0.3319999999999993
2,5.6451,151712,91.74,63158,1296,0.05,0.0001,23685,0.27309016287326815,,
2,5.9933000000000005,151768,92.41,63171,1297,0.05,0.0001,23695,0.2535524070262909,,
2,6.238,151936,92.39,63196,1298,0.05,0.0001,23720,0.33729625344276426,,
2,6.431000000000003,151952,93.44,63204,1299,0.05,0.0001,23725,0.30207174718379975,,
2,6.657000000000002,152096,94.46,63228,1300,0.05,0.0001,23745,0.2475568860769272,,
2,6.418000000000002,152120,94.3,63254,1301,0.05,0.0001,23750,0.22943084836006164,,
2,6.562200000000002,152392,95.23,63284,1302,0.05,0.0001,23795,0.3071495532989502,,
2,6.651400000000001,152408,95.22,63310,1303,0.05,,,,,
,,152576,,,,0.05,0.0001,23820,0.28462615609169006,152.2,7.179999999999998
2,6.9878,152784,95.85,63533,1304,0.05,0.0001,23855,0.24650209546089172,,
2,7.0844,152832,96.55,63544,1305,0.05,0.0001,23860,0.27898736894130705,,
2,6.8641,152992,97.66,63567,1306,0.05,0.0001,23885,0.26632219552993774,,
2,6.9656,153024,97.09,63577,1307,0.05,0.0001,23890,0.34734036326408385,,
2,6.6479,153112,96.21,63595,1308,0.05,0.0001,23905,0.31029452979564665,,
2,6.868200000000001,153312,98.08,63639,1309,0.05,0.0001,23935,0.22126384973526,,
2,7.290900000000001,153432,99.5,63654,1310,0.05,0.0001,23955,0.2403260737657547,,
2,7.5734,153488,98.22,63668,1311,0.05,0.0001,23965,0.2871756076812744,,
2,7.818599999999999,153512,98.66,63677,1312,0.05,0.0001,23970,0.2620739370584488,,
